Time,ConcRT(ug/m3),ConcHR(ug/m3),Flow(lpm),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status,YYYY,Month,DD,hr
8/6/2018 11:00,99999,40,16.2,18.7,72,575,22.6,37,384,2018,08,06,11
8/6/2018 12:00,45007,1,16.6,19.9,68,574,25.7,31,0,2018,08,06,12
8/6/2018 13:00,11,24,16.6,20.9,66,574,30,24,0,2018,08,06,13
8/6/2018 14:00,25,29,16.6,20.8,65,573,31.1,22,0,2018,08,06,14
8/6/2018 15:00,25,23,16.6,19.7,73,573,29.6,26,0,2018,08,06,15
8/6/2018 16:00,31,46,16.6,19.4,77,573,28.8,27,0,2018,08,06,16
8/6/2018 17:00,55,93,16.6,19.3,75,573,28.4,27,0,2018,08,06,17
8/6/2018 18:00,89,77,16.6,18.4,78,573,27.8,27,0,2018,08,06,18
8/6/2018 19:00,63,82,16.6,17.5,82,574,26.6,29,0,2018,08,06,19
8/6/2018 20:00,113,142,16.6,17.2,85,574,26,30,0,2018,08,06,20
8/6/2018 21:00,136,142,16.6,16.7,88,574,25.6,31,0,2018,08,06,21
8/6/2018 22:00,113,105,16.6,16.5,86,575,25.3,31,0,2018,08,06,22
8/6/2018 23:00,63,42,16.6,17.1,81,574,25.6,30,0,2018,08,06,23
8/7/2018 0:00,51,75,16.6,16.8,84,574,25.8,30,0,2018,08,07,00
8/7/2018 1:00,75,78,16.6,16,88,574,25.3,31,0,2018,08,07,01
8/7/2018 2:00,66,44,16.6,15.8,89,573,24.7,33,0,2018,08,07,02
8/7/2018 3:00,45,56,16.6,15.5,91,573,24.7,33,0,2018,08,07,03
8/7/2018 4:00,42,37,16.6,15.4,93,574,24.4,34,0,2018,08,07,04
8/7/2018 5:00,45,71,16.6,15,94,574,24.1,34,0,2018,08,07,05
8/7/2018 6:00,68,74,16.6,15.1,95,574,24.2,34,0,2018,08,07,06
8/7/2018 7:00,65,66,16.6,16,90,575,24.9,33,0,2018,08,07,07
8/7/2018 8:00,58,56,16.6,16.8,84,575,25.7,30,0,2018,08,07,08
8/7/2018 9:00,48,44,16.6,18.4,74,575,27.4,27,0,2018,08,07,09
8/7/2018 10:00,39,34,16.6,19.7,68,575,29,24,0,2018,08,07,10
8/7/2018 11:00,30,39,16.6,21.1,62,575,30.9,22,0,2018,08,07,11
8/7/2018 12:00,36,36,16.6,22.2,57,574,32.1,20,0,2018,08,07,12
8/7/2018 13:00,32,29,16.6,23.5,53,574,33.4,19,0,2018,08,07,13
8/7/2018 14:00,24,27,16.7,23.9,45,573,34.3,16,0,2018,08,07,14
8/7/2018 15:00,25,30,16.6,24.1,43,573,34.7,15,0,2018,08,07,15
8/7/2018 16:00,26,22,16.6,24.3,41,573,34.6,14,0,2018,08,07,16
8/7/2018 17:00,26,27,16.6,23.7,41,573,34.1,14,0,2018,08,07,17
8/7/2018 18:00,25,28,16.6,21.9,48,573,32.1,17,0,2018,08,07,18
8/7/2018 19:00,40,66,16.6,20.5,57,573,29.6,21,0,2018,08,07,19
8/7/2018 20:00,95,116,16.6,19.5,65,574,28.4,23,0,2018,08,07,20
8/7/2018 21:00,90,82,16.6,18.4,73,574,27.4,26,0,2018,08,07,21
8/7/2018 22:00,69,62,16.6,17.6,77,574,26.5,28,0,2018,08,07,22
8/7/2018 23:00,62,83,16.6,17.1,80,574,25.8,29,0,2018,08,07,23
8/8/2018 0:00,72,62,16.6,16.7,81,574,25.5,30,0,2018,08,08,00
8/8/2018 1:00,53,56,16.6,16.8,81,574,25.5,30,0,2018,08,08,01
8/8/2018 2:00,59,66,16.6,16.6,83,574,25.6,30,0,2018,08,08,02
8/8/2018 3:00,60,40,16.6,16.4,84,574,25.2,31,0,2018,08,08,03
8/8/2018 4:00,35,28,16.6,16.2,87,574,24.8,32,0,2018,08,08,04
8/8/2018 5:00,27,38,16.6,16.1,82,574,24.5,31,0,2018,08,08,05
8/8/2018 6:00,44,61,16.6,16,80,574,24.3,30,0,2018,08,08,06
8/8/2018 7:00,50,45,16.6,17.4,72,575,25.1,28,0,2018,08,08,07
8/8/2018 8:00,46,44,16.6,19.9,61,575,27.8,24,0,2018,08,08,08
8/8/2018 9:00,36,36,16.6,20.9,55,575,30.4,20,0,2018,08,08,09
8/8/2018 10:00,35,39,16.6,21.5,50,575,30.8,19,0,2018,08,08,10
8/8/2018 11:00,39,28,16.6,21.6,50,574,30.9,18,0,2018,08,08,11
8/8/2018 12:00,30,36,16.6,22.3,50,574,30.8,19,0,2018,08,08,12
8/8/2018 13:00,31,29,16.6,21.1,55,574,31.1,19,0,2018,08,08,13
8/8/2018 14:00,27,26,16.7,16.7,76,574,27.4,25,0,2018,08,08,14
8/8/2018 15:00,21,24,16.6,17.6,61,573,24.5,25,0,2018,08,08,15
8/8/2018 16:00,25,28,16.6,19.9,49,573,26.8,21,0,2018,08,08,16
8/8/2018 17:00,30,32,16.6,19.3,54,573,27.9,21,0,2018,08,08,17
8/8/2018 18:00,38,52,16.6,18.6,62,574,27.3,23,0,2018,08,08,18
8/8/2018 19:00,52,68,16.6,18.4,64,574,26.6,24,0,2018,08,08,19
8/8/2018 20:00,42,21,16.6,18.1,65,574,26.2,25,0,2018,08,08,20
8/8/2018 21:00,16,10,16.6,17.7,71,575,25.5,28,0,2018,08,08,21
8/8/2018 22:00,12,11,16.7,17.5,71,575,25.2,28,0,2018,08,08,22
8/8/2018 23:00,8,7,16.6,17.4,63,574,25,26,0,2018,08,08,23
8/9/2018 0:00,7,13,16.6,16.2,72,574,24.4,28,0,2018,08,09,00
8/9/2018 1:00,13,10,16.6,16.1,77,574,24.2,30,0,2018,08,09,01
8/9/2018 2:00,6,9,16.7,16.2,75,574,24,30,0,2018,08,09,02
8/9/2018 3:00,10,15,16.6,16.2,75,574,24.2,29,0,2018,08,09,03
8/9/2018 4:00,9,10,16.6,15.6,78,574,24.2,29,0,2018,08,09,04
8/9/2018 5:00,15,19,16.6,15.7,76,574,24,29,0,2018,08,09,05
8/9/2018 6:00,23,27,16.6,16.1,71,574,23.9,28,0,2018,08,09,06
8/9/2018 7:00,25,26,16.6,16.9,70,574,24.3,28,0,2018,08,09,07
8/9/2018 8:00,27,33,16.6,17.7,68,575,25.3,27,0,2018,08,09,08
8/9/2018 9:00,32,33,16.6,20.1,56,575,28,22,0,2018,08,09,09
8/9/2018 10:00,23,19,16.6,21.1,51,575,30.2,19,0,2018,08,09,10
8/9/2018 11:00,22,22,16.6,21.3,50,575,31.6,17,0,2018,08,09,11
8/9/2018 12:00,13,20,16.6,21.8,48,575,31,18,0,2018,08,09,12
8/9/2018 13:00,17,18,16.6,23.2,43,574,32.3,16,0,2018,08,09,13
8/9/2018 14:00,18,17,16.6,23.8,44,573,33.8,16,0,2018,08,09,14
8/9/2018 15:00,14,15,16.6,22.7,43,573,33.9,14,0,2018,08,09,15
8/9/2018 16:00,11,1,16.7,17,71,573,27.9,23,0,2018,08,09,16
8/9/2018 17:00,19,33,16.6,18,66,574,25.8,26,0,2018,08,09,17
8/9/2018 18:00,33,41,16.6,17.2,69,574,26,26,0,2018,08,09,18
8/9/2018 19:00,48,61,16.6,16.2,77,574,25.3,27,0,2018,08,09,19
8/9/2018 20:00,64,43,16.6,16.8,73,574,25,28,0,2018,08,09,20
8/9/2018 21:00,25,18,16.6,16.6,72,575,24.8,28,0,2018,08,09,21
8/9/2018 22:00,13,11,16.6,16.5,71,575,24.7,28,0,2018,08,09,22
8/9/2018 23:00,15,16,16.6,16.1,73,575,24.6,28,0,2018,08,09,23
8/10/2018 0:00,14,7,16.7,15.7,75,575,24.2,29,0,2018,08,10,00
8/10/2018 1:00,12,11,16.6,15,80,574,23.5,30,0,2018,08,10,01
8/10/2018 2:00,8,10,16.7,15.4,77,574,23.3,30,0,2018,08,10,02
8/10/2018 3:00,13,14,16.6,15.7,77,574,23.9,30,0,2018,08,10,03
8/10/2018 4:00,14,10,16.6,16,75,574,24,29,0,2018,08,10,04
8/10/2018 5:00,6,6,16.7,15.2,79,574,23.4,30,0,2018,08,10,05
8/10/2018 6:00,6,16,16.6,14.5,82,574,22.2,33,0,2018,08,10,06
8/10/2018 7:00,35,56,16.6,14.7,82,575,22.5,32,0,2018,08,10,07
8/10/2018 8:00,52,57,16.6,15.9,77,575,23.8,30,0,2018,08,10,08
8/10/2018 9:00,57,59,16.6,17.2,73,575,25.6,27,0,2018,08,10,09
8/10/2018 10:00,56,51,16.6,17.6,68,575,26.9,24,0,2018,08,10,10
8/10/2018 11:00,44,41,16.6,18.1,72,575,27.6,26,0,2018,08,10,11
8/10/2018 12:00,40,37,16.6,20,64,575,29.6,23,0,2018,08,10,12
8/10/2018 13:00,34,30,16.6,20.5,63,574,30.8,22,0,2018,08,10,13
8/10/2018 14:00,22,19,16.7,20,67,573,30.8,22,0,2018,08,10,14
8/10/2018 15:00,16,21,16.6,19.7,68,573,30,23,0,2018,08,10,15
8/10/2018 16:00,22,32,16.7,17.5,72,573,27.5,25,0,2018,08,10,16
8/10/2018 17:00,44,52,16.6,19.1,61,573,27.4,24,0,2018,08,10,17
8/10/2018 18:00,47,53,16.6,18.4,61,573,27.5,22,0,2018,08,10,18
8/10/2018 19:00,63,98,16.6,18.1,68,574,27,24,0,2018,08,10,19
8/10/2018 20:00,54,26,16.7,15.4,82,574,24.6,30,0,2018,08,10,20
8/10/2018 21:00,38,60,16.6,15.4,83,574,23.4,32,0,2018,08,10,21
8/10/2018 22:00,53,63,16.6,15.1,83,575,23.5,31,0,2018,08,10,22
8/10/2018 23:00,70,72,16.6,14.8,81,574,23.4,30,0,2018,08,10,23
8/11/2018 0:00,61,59,16.6,14.8,82,574,23.3,30,0,2018,08,11,00
8/11/2018 1:00,44,39,16.6,14.6,83,574,23.3,31,0,2018,08,11,01
8/11/2018 2:00,42,53,16.6,14.9,82,574,23.5,31,0,2018,08,11,02
8/11/2018 3:00,46,51,16.6,14.8,85,573,23.6,31,0,2018,08,11,03
8/11/2018 4:00,49,51,16.6,14.6,88,573,23.4,32,0,2018,08,11,04
8/11/2018 5:00,46,42,16.6,15.3,84,574,23.8,32,0,2018,08,11,05
8/11/2018 6:00,64,114,16.6,15.2,87,574,24.2,30,0,2018,08,11,06
8/11/2018 7:00,136,146,16.6,16.4,81,574,24.6,28,0,2018,08,11,07
8/11/2018 8:00,97,74,16.6,18.8,69,575,27.2,26,0,2018,08,11,08
8/11/2018 9:00,52,46,16.6,19.4,67,575,28.8,24,0,2018,08,11,09
8/11/2018 10:00,37,40,16.6,19.2,70,575,29.2,24,0,2018,08,11,10
8/11/2018 11:00,39,38,16.6,19.8,69,574,29.1,25,0,2018,08,11,11
8/11/2018 12:00,40,44,16.6,20.4,66,574,30.1,24,0,2018,08,11,12
8/11/2018 13:00,49,62,16.6,19.6,64,573,29.5,22,0,2018,08,11,13
8/11/2018 14:00,54,51,16.7,14.5,93,573,25.7,29,0,2018,08,11,14
8/11/2018 15:00,92,145,16.6,16.3,92,573,24.4,34,0,2018,08,11,15
8/11/2018 16:00,135,131,16.6,17.6,86,573,25.2,33,0,2018,08,11,16
8/11/2018 17:00,99,74,16.6,17.1,85,573,25.7,31,0,2018,08,11,17
8/11/2018 18:00,109,157,16.6,16.7,86,573,25.4,31,0,2018,08,11,18
8/11/2018 19:00,99999,0,11.5,16.5,91,574,25,33,384,2018,08,11,19
8/11/2018 20:00,99999,152,16.6,16.5,91,574,23.4,36,0,2018,08,11,20
8/11/2018 21:00,10108,117,16.6,16.3,93,575,24,36,0,2018,08,11,21
8/11/2018 22:00,57,17,16.6,15.9,94,575,24.6,35,0,2018,08,11,22
8/11/2018 23:00,19,23,16.6,16,93,575,24.7,35,0,2018,08,11,23
8/12/2018 0:00,28,34,16.6,15.6,92,575,24.6,33,0,2018,08,12,00
8/12/2018 1:00,37,31,16.6,15.1,90,575,24,33,0,2018,08,12,01
8/12/2018 4:00,99999,32,15.7,14,93,574,14.1,61,384,2018,08,12,04
8/12/2018 5:00,80005,30,16.6,14.1,93,575,17.1,52,0,2018,08,12,05
8/12/2018 9:00,99999,30,16.3,17.8,76,575,19.1,46,384,2018,08,12,09
8/12/2018 11:00,99999,9,14.3,19.6,69,575,25.2,32,384,2018,08,12,11
8/12/2018 13:00,99999,45,16.4,21.2,64,574,25.6,32,384,2018,08,12,13
8/12/2018 14:00,11701,45,16.6,21.4,61,574,29.6,24,0,2018,08,12,14
8/12/2018 15:00,43,36,16.6,19.7,65,573,29.9,23,0,2018,08,12,15
8/12/2018 16:00,36,41,16.6,19.3,66,573,28.7,24,0,2018,08,12,16
8/12/2018 17:00,49,63,16.6,19.2,69,573,28.1,25,0,2018,08,12,17
8/12/2018 18:00,67,77,16.6,18.9,74,573,28,27,0,2018,08,12,18
8/12/2018 19:00,75,95,16.6,18.6,74,574,27.7,27,0,2018,08,12,19
8/12/2018 20:00,76,58,16.6,18.2,76,574,27.3,28,0,2018,08,12,20
8/12/2018 21:00,48,61,16.6,17.9,78,574,26.9,29,0,2018,08,12,21
8/12/2018 22:00,70,74,16.6,16.9,82,575,26.3,30,0,2018,08,12,22
8/12/2018 23:00,53,43,16.6,16.4,82,574,25.4,30,0,2018,08,12,23
8/13/2018 0:00,48,55,16.6,16.1,82,574,25.1,30,0,2018,08,13,00
8/13/2018 1:00,42,30,16.6,16.3,80,574,25.1,30,0,2018,08,13,01
8/13/2018 2:00,27,29,16.6,16.4,81,574,25.2,30,0,2018,08,13,02
8/13/2018 3:00,30,25,16.6,16.1,83,574,25.1,31,0,2018,08,13,03
8/13/2018 4:00,26,32,16.6,16.3,81,574,25,30,0,2018,08,13,04
8/13/2018 5:00,34,39,16.6,16,84,574,24.9,31,0,2018,08,13,05
8/13/2018 6:00,39,46,16.6,16.1,83,574,24.9,31,0,2018,08,13,06
8/13/2018 7:00,50,54,16.6,15.5,87,575,24.5,31,0,2018,08,13,07
8/13/2018 8:00,60,77,16.6,15.1,93,575,23.7,34,0,2018,08,13,08
8/13/2018 9:00,64,49,16.6,15.4,92,576,23.5,35,0,2018,08,13,09
8/13/2018 10:00,45,54,16.6,16.5,87,576,25.2,32,0,2018,08,13,10
8/13/2018 11:00,55,46,16.6,16.1,90,575,25.5,32,0,2018,08,13,11
8/13/2018 12:00,43,48,16.6,18,80,575,25.8,32,0,2018,08,13,12
8/13/2018 13:00,44,41,16.6,20.5,65,574,29,25,0,2018,08,13,13
8/13/2018 14:00,31,25,16.6,20,65,574,29.9,23,0,2018,08,13,14
8/13/2018 15:00,33,40,16.6,19.3,71,573,28.8,25,0,2018,08,13,15
8/13/2018 16:00,40,33,16.6,19.1,72,573,28.4,26,0,2018,08,13,16
8/13/2018 17:00,32,39,16.6,18.6,73,573,28,26,0,2018,08,13,17
8/13/2018 18:00,40,43,16.6,18,77,573,27,28,0,2018,08,13,18
8/13/2018 19:00,40,54,16.6,17.7,75,574,26.4,28,0,2018,08,13,19
8/13/2018 20:00,57,54,16.6,17.6,78,574,26.2,29,0,2018,08,13,20
8/13/2018 21:00,34,28,16.6,17,85,574,25.9,31,0,2018,08,13,21
8/13/2018 22:00,29,35,16.6,16.7,84,574,25.5,31,0,2018,08,13,22
8/13/2018 23:00,34,28,16.6,16,86,574,24.9,32,0,2018,08,13,23
8/14/2018 0:00,24,20,16.6,15.8,86,574,24.5,32,0,2018,08,14,00
8/14/2018 4:00,99999,99999,2.6,14.2,93,574,12.1,49,384,2018,08,14,04
8/14/2018 5:00,99999,5,16.7,14.5,91,574,14.6,62,128,2018,08,14,05
8/14/2018 6:00,10032,40,16.6,14.7,92,574,21,40,0,2018,08,14,06
8/14/2018 7:00,45,75,16.6,14.7,93,575,22.7,35,0,2018,08,14,07
8/14/2018 10:00,99999,28,12.9,19.3,61,575,21,37,768,2018,08,14,10
8/14/2018 11:00,78338,23,16.6,21.4,53,575,27.1,24,0,2018,08,14,11
8/14/2018 12:00,16,30,16.6,22.1,51,574,31.3,19,0,2018,08,14,12
8/14/2018 13:00,24,25,16.6,20.3,66,574,31,22,0,2018,08,14,13
8/14/2018 14:00,33,53,16.6,18.2,76,573,28.4,26,0,2018,08,14,14
8/14/2018 15:00,49,47,16.6,21.3,62,573,29.1,24,0,2018,08,14,15
8/14/2018 16:00,36,29,16.6,21.8,58,573,30.8,21,0,2018,08,14,16
8/14/2018 17:00,35,53,16.6,21,62,573,30.3,23,0,2018,08,14,17
8/14/2018 18:00,71,73,16.6,19.7,67,573,29,24,0,2018,08,14,18
8/14/2018 19:00,87,140,16.6,18.9,69,573,27.9,24,0,2018,08,14,19
8/14/2018 20:00,141,118,16.6,18.2,76,574,27.2,27,0,2018,08,14,20
8/14/2018 21:00,91,72,16.6,18,79,574,26.8,29,0,2018,08,14,21
8/14/2018 22:00,68,75,16.6,17.9,82,574,26.7,30,0,2018,08,14,22
8/14/2018 23:00,51,25,16.6,17.5,87,574,26.5,32,0,2018,08,14,23
8/15/2018 0:00,23,28,16.6,17.1,90,574,26,33,0,2018,08,15,00
8/15/2018 1:00,26,27,16.6,17.1,87,574,26,32,0,2018,08,15,01
8/15/2018 2:00,22,15,16.6,16.8,84,573,25.9,30,0,2018,08,15,02
8/15/2018 3:00,13,3,16.7,14.3,95,573,24,33,0,2018,08,15,03
8/15/2018 4:00,4,12,16.6,14.1,96,574,22.6,35,0,2018,08,15,04
8/15/2018 5:00,20,23,16.6,14.1,96,574,22.4,36,0,2018,08,15,05
8/15/2018 6:00,20,24,16.6,14.1,91,574,21.7,36,0,2018,08,15,06
8/15/2018 7:00,39,60,16.6,14.5,88,575,21.9,35,0,2018,08,15,07
8/15/2018 8:00,60,50,16.6,15.4,85,575,22.8,34,0,2018,08,15,08
8/15/2018 9:00,39,45,16.6,15.5,87,576,23.4,34,0,2018,08,15,09
8/15/2018 10:00,42,46,16.6,17.8,77,575,25.4,30,0,2018,08,15,10
8/15/2018 11:00,52,64,16.6,18.9,70,575,28.2,25,0,2018,08,15,11
8/15/2018 12:00,47,44,16.6,19.6,68,574,29.5,24,0,2018,08,15,12
8/15/2018 13:00,42,36,16.6,19.8,69,573,29.3,25,0,2018,08,15,13
8/15/2018 14:00,28,24,16.6,21,60,573,29.9,22,0,2018,08,15,14
8/15/2018 15:00,99999,52,16,21.2,64,572,29.4,25,384,2018,08,15,15
8/15/2018 16:00,66677,31,16.6,20.8,64,572,27.3,28,0,2018,08,15,16
8/15/2018 17:00,37,47,16.6,19.9,67,572,28,26,0,2018,08,15,17
8/15/2018 18:00,45,56,16.6,19.2,68,573,27.8,26,0,2018,08,15,18
8/15/2018 19:00,64,73,16.6,18.2,73,573,26.9,27,0,2018,08,15,19
8/15/2018 20:00,63,80,16.6,18.4,73,573,26.7,27,0,2018,08,15,20
8/15/2018 21:00,91,105,16.6,17.9,79,574,26.7,28,0,2018,08,15,21
8/15/2018 22:00,84,102,16.6,17.9,79,574,26.8,28,0,2018,08,15,22
8/15/2018 23:00,82,66,16.6,17.1,82,574,26.2,29,0,2018,08,15,23
8/16/2018 0:00,67,87,16.6,17.1,83,574,25.9,30,0,2018,08,16,00
8/16/2018 1:00,73,49,16.6,16.7,83,574,25.8,30,0,2018,08,16,01
8/16/2018 2:00,20,8,16.6,16.2,81,573,25.2,30,0,2018,08,16,02
8/16/2018 3:00,8,4,16.7,14.1,95,574,23.5,34,0,2018,08,16,03
8/16/2018 4:00,11,19,16.6,14.1,97,574,22.3,37,0,2018,08,16,04
8/16/2018 5:00,18,16,16.6,14.6,92,574,22.3,36,0,2018,08,16,05
8/16/2018 6:00,23,33,16.6,14.7,92,574,22.6,36,0,2018,08,16,06
8/16/2018 7:00,34,37,16.6,14.7,93,575,23.1,35,0,2018,08,16,07
8/16/2018 8:00,40,48,16.6,16,88,575,24.5,33,0,2018,08,16,08
8/16/2018 9:00,47,54,16.6,16.8,84,575,26,30,0,2018,08,16,09
8/16/2018 10:00,47,39,16.6,16.8,87,575,26.4,31,0,2018,08,16,10
8/16/2018 11:00,30,35,16.6,17.7,82,575,27,30,0,2018,08,16,11
8/16/2018 12:00,31,27,16.7,15.8,90,574,25.5,31,0,2018,08,16,12
8/16/2018 13:00,34,43,16.6,19,75,574,26.8,29,0,2018,08,16,13
8/16/2018 14:00,32,26,16.6,19.8,68,573,29.2,25,0,2018,08,16,14
8/16/2018 15:00,26,24,16.7,16.6,87,573,28,28,0,2018,08,16,15
8/16/2018 16:00,20,33,16.6,14.7,97,573,23.9,34,0,2018,08,16,16
8/16/2018 17:00,40,54,16.6,15.2,96,574,23.8,35,0,2018,08,16,17
8/16/2018 18:00,56,62,16.6,15.5,93,574,24,34,0,2018,08,16,18
8/16/2018 19:00,73,98,16.6,15.6,93,574,24.2,34,0,2018,08,16,19
8/16/2018 20:00,91,93,16.6,15.3,95,574,23.9,35,0,2018,08,16,20
8/16/2018 21:00,87,90,16.6,15.4,95,574,24.1,35,0,2018,08,16,21
8/16/2018 22:00,60,22,16.6,15.2,92,574,24.1,34,0,2018,08,16,22
8/16/2018 23:00,21,23,16.6,15.1,91,574,23.8,34,0,2018,08,16,23
8/17/2018 0:00,23,10,16.6,15.1,91,574,23.4,35,0,2018,08,17,00
8/17/2018 1:00,12,17,16.6,14.7,94,574,22.9,37,0,2018,08,17,01
8/17/2018 2:00,25,28,16.6,14.5,96,574,22.7,37,0,2018,08,17,02
8/17/2018 3:00,21,26,16.6,14.6,96,574,23.2,36,0,2018,08,17,03
8/17/2018 4:00,28,26,16.6,14.5,95,574,23.2,35,0,2018,08,17,04
8/17/2018 5:00,27,25,16.6,14.7,93,574,23,36,0,2018,08,17,05
8/17/2018 6:00,30,38,16.6,15,91,574,23.1,35,0,2018,08,17,06
8/17/2018 7:00,48,67,16.6,16.1,88,574,24,34,0,2018,08,17,07
8/17/2018 8:00,63,56,16.6,16.3,88,575,25.2,32,0,2018,08,17,08
8/17/2018 9:00,31,21,16.6,16.9,78,575,25.6,29,0,2018,08,17,09
8/17/2018 10:00,22,26,16.6,18.2,69,575,26.5,27,0,2018,08,17,10
8/17/2018 11:00,30,33,16.6,20.6,61,574,29.2,23,0,2018,08,17,11
8/17/2018 12:00,34,26,16.6,19.9,65,574,30.2,22,0,2018,08,17,12
8/17/2018 13:00,22,26,16.6,21,61,573,30.3,22,0,2018,08,17,13
8/17/2018 14:00,25,21,16.6,21.7,59,572,30.7,22,0,2018,08,17,14
8/17/2018 15:00,14,12,16.6,22.1,57,572,31.7,20,0,2018,08,17,15
8/17/2018 16:00,15,22,16.6,20.7,61,572,30.8,21,0,2018,08,17,16
8/17/2018 17:00,19,22,16.7,16.8,75,572,27.1,25,0,2018,08,17,17
8/17/2018 18:00,46,67,16.6,16.1,85,572,24.5,31,0,2018,08,17,18
8/17/2018 19:00,67,92,16.6,16,84,572,24.3,31,0,2018,08,17,19
8/17/2018 20:00,78,68,16.6,16.2,79,573,24.3,30,0,2018,08,17,20
8/17/2018 21:00,58,64,16.6,16.1,79,573,24.5,30,0,2018,08,17,21
8/17/2018 22:00,62,53,16.6,15.9,77,573,24.3,29,0,2018,08,17,22
8/17/2018 23:00,49,46,16.6,15.7,78,573,24.2,30,0,2018,08,17,23
8/18/2018 0:00,55,73,16.6,15.5,84,573,24.2,31,0,2018,08,18,00
8/18/2018 1:00,58,44,16.6,15.4,89,573,24.2,33,0,2018,08,18,01
8/18/2018 2:00,35,34,16.6,15.2,91,573,24.3,33,0,2018,08,18,02
8/18/2018 3:00,29,27,16.6,14.9,94,573,24.1,34,0,2018,08,18,03
8/18/2018 4:00,29,31,16.6,15.1,93,573,24.1,34,0,2018,08,18,04
8/18/2018 5:00,32,34,16.6,15.3,91,573,24.4,33,0,2018,08,18,05
8/18/2018 6:00,35,51,16.6,15.2,92,573,24.3,33,0,2018,08,18,06
8/18/2018 7:00,47,45,16.6,15.8,88,574,24.7,32,0,2018,08,18,07
8/18/2018 8:00,47,46,16.6,16.8,83,574,25.5,30,0,2018,08,18,08
8/18/2018 9:00,44,49,16.6,16.7,84,574,26.3,30,0,2018,08,18,09
8/18/2018 10:00,50,53,16.6,16.9,85,574,25.7,31,0,2018,08,18,10
8/18/2018 11:00,46,51,16.6,18.3,74,574,27.1,28,0,2018,08,18,11
8/18/2018 12:00,43,33,16.6,20.4,62,573,28.8,24,0,2018,08,18,12
8/18/2018 13:00,29,31,16.6,21,62,572,30.9,22,0,2018,08,18,13
8/18/2018 14:00,25,28,16.6,22,56,572,31.9,20,0,2018,08,18,14
8/18/2018 15:00,19,5,16.6,22.2,54,572,32.9,18,0,2018,08,18,15
8/18/2018 16:00,15,23,16.6,21.3,58,572,32.1,19,0,2018,08,18,16
8/18/2018 17:00,28,39,16.6,19.6,63,572,29.6,22,0,2018,08,18,17
8/18/2018 18:00,76,129,16.6,17.6,71,572,27.4,24,0,2018,08,18,18
8/18/2018 19:00,117,124,16.6,17.1,75,573,26.1,27,0,2018,08,18,19
8/18/2018 20:00,164,218,16.6,16.6,80,573,25.4,29,0,2018,08,18,20
8/18/2018 21:00,180,186,16.6,16.2,82,573,25,30,0,2018,08,18,21
8/18/2018 22:00,135,91,16.6,15.9,79,574,24.7,29,0,2018,08,18,22
8/18/2018 23:00,65,64,16.6,15.6,80,573,24.5,30,0,2018,08,18,23
8/19/2018 0:00,50,30,16.6,15.2,84,573,24,31,0,2018,08,19,00
8/19/2018 1:00,28,33,16.6,15.3,85,573,23.8,32,0,2018,08,19,01
8/19/2018 2:00,16,7,16.7,14.1,92,573,23.3,34,0,2018,08,19,02
8/19/2018 3:00,9,12,16.7,13.6,96,574,22.2,36,0,2018,08,19,03
8/19/2018 4:00,16,18,16.6,13.3,96,574,21.5,36,0,2018,08,19,04
8/19/2018 5:00,13,13,16.6,13.3,94,573,21.2,36,0,2018,08,19,05
8/19/2018 7:00,99999,55,16.1,14.7,83,574,17.5,45,384,2018,08,19,07
8/19/2018 8:00,56693,70,16.6,15.2,83,575,20.2,39,0,2018,08,19,08
8/19/2018 9:00,54,56,16.6,16.4,76,575,23.8,30,0,2018,08,19,09
8/19/2018 10:00,41,31,16.6,17.7,70,574,25.7,27,0,2018,08,19,10
8/20/2018 12:00,99999,269,13.5,21.1,61,573,23.1,37,384,2018,08,20,12
8/20/2018 13:00,99999,17,16.6,18.6,73,573,23.3,35,0,2018,08,20,13
8/20/2018 14:00,5019,32,16.6,20.5,62,573,27,27,0,2018,08,20,14
8/20/2018 15:00,17,17,16.6,21.8,55,572,29.9,22,0,2018,08,20,15
8/20/2018 16:00,25,34,16.6,21.4,56,572,30.8,20,0,2018,08,20,16
8/20/2018 17:00,34,44,16.6,21,57,572,29.6,21,0,2018,08,20,17
8/20/2018 18:00,45,59,16.6,20.1,62,572,28.9,23,0,2018,08,20,18
8/20/2018 19:00,75,78,16.6,18.6,72,572,27.7,26,0,2018,08,20,19
8/20/2018 20:00,76,66,16.6,17.9,73,573,26.8,26,0,2018,08,20,20
8/20/2018 21:00,43,27,16.6,17.5,71,574,25.9,27,0,2018,08,20,21
8/20/2018 22:00,49,90,16.6,16.5,77,574,25.3,28,0,2018,08,20,22
8/20/2018 23:00,73,49,16.6,16.4,77,573,24.7,29,0,2018,08,20,23
8/21/2018 0:00,49,48,16.6,16.1,77,573,24.7,29,0,2018,08,21,00
8/21/2018 1:00,38,38,16.6,15.9,78,573,24.3,30,0,2018,08,21,01
8/21/2018 2:00,35,35,16.6,15.7,79,573,24.4,29,0,2018,08,21,02
8/21/2018 3:00,19,12,16.6,15.8,76,573,23.9,30,0,2018,08,21,03
8/21/2018 4:00,12,15,16.6,16.4,74,573,24,30,0,2018,08,21,04
8/21/2018 5:00,17,15,16.6,15.9,78,573,24.2,30,0,2018,08,21,05
8/21/2018 6:00,32,33,16.6,15.9,81,574,24.2,31,0,2018,08,21,06
